0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
"[0.32166820764541626, 0.1413925141096115]","[0.31503739953041077, 0.11691286414861679]","[0.3128475844860077, 0.11593116819858551]","[0.3102438747882843, 0.11509615182876587]","[0.3151925504207611, 0.11696405708789825]","[0.31338605284690857, 0.11611559242010117]","[0.3114239573478699, 0.11537079513072968]","[0.2937687933444977, 0.12126681208610535]","[0.29596301913261414, 0.12217780202627182]","[0.31408584117889404, 0.160917267203331]","[0.31493666768074036, 0.16008883714675903]","[0.24751979112625122, 0.2269548922777176]","[0.2905042767524719, 0.22863982617855072]","[0.18605110049247742, 0.3052258789539337]","[0.27578988671302795, 0.3699604868888855]","[0.23745498061180115, 0.35381266474723816]","[0.32474520802497864, 0.33784666657447815]","[0.2515186667442322, 0.36097171902656555]","[0.34459444880485535, 0.32165491580963135]","[0.25992944836616516, 0.35614293813705444]","[0.34090158343315125, 0.30848509073257446]","[0.25457340478897095, 0.35483959317207336]","[0.3346676528453827, 0.3134998679161072]","[0.2656835615634918, 0.556365966796875]","[0.24670150876045227, 0.5724776983261108]","[0.3664299249649048, 0.6920970678329468]","[0.15022820234298706, 0.7759749293327332]","[0.3447941243648529, 0.9066344499588013]","[0.021380523219704628, 0.9015471935272217]","[0.3301147222518921, 0.9430302977561951]","[0.00665928004309535, 0.9150235652923584]","[0.39567697048187256, 0.9586237072944641]","[0.026905693113803864, 0.9658052921295166]"
"[0.32166412472724915, 0.13344377279281616]","[0.3145327568054199, 0.10965514183044434]","[0.31214475631713867, 0.10864215344190598]","[0.30933550000190735, 0.10767889022827148]","[0.3148552179336548, 0.11034213751554489]","[0.3130657374858856, 0.10990476608276367]","[0.3111477792263031, 0.10952676832675934]","[0.2924344837665558, 0.11534669250249863]","[0.2959060072898865, 0.11777579039335251]","[0.31410878896713257, 0.15360137820243835]","[0.31491369009017944, 0.15236352384090424]","[0.24875502288341522, 0.2225712686777115]","[0.2905077338218689, 0.2227301001548767]","[0.1893753856420517, 0.3061088025569916]","[0.2705456614494324, 0.3672062158584595]","[0.24025635421276093, 0.34657102823257446]","[0.32479599118232727, 0.3440004289150238]","[0.2538260519504547, 0.3492663502693176]","[0.3450179994106293, 0.3328627943992615]","[0.2616197168827057, 0.34786951541900635]","[0.34160125255584717, 0.3191218078136444]","[0.2565349042415619, 0.3463731110095978]","[0.333950400352478, 0.3230956196784973]","[0.2666495144367218, 0.5541627407073975]","[0.2467348724603653, 0.5679458379745483]","[0.36185723543167114, 0.6976525783538818]","[0.15516844391822815, 0.7731195688247681]","[0.3630236089229584, 0.9135937690734863]","[0.021109644323587418, 0.8551214933395386]","[0.35073068737983704, 0.9503219127655029]","[0.008333727717399597, 0.8584403991699219]","[0.41278427839279175, 0.9596529603004456]","[0.03131360933184624, 0.910828173160553]"
"[0.32223203778266907, 0.128249853849411]","[0.31493619084358215, 0.10494011640548706]","[0.31245720386505127, 0.10394089668989182]","[0.3095336854457855, 0.10285904258489609]","[0.31550994515419006, 0.10562610626220703]","[0.31394729018211365, 0.10531450808048248]","[0.31227874755859375, 0.10505955666303635]","[0.292626291513443, 0.10939762741327286]","[0.29784682393074036, 0.11292574554681778]","[0.31471532583236694, 0.1492825448513031]","[0.3156852126121521, 0.1477726250886917]","[0.250190794467926, 0.21764519810676575]","[0.29364311695098877, 0.21654418110847473]","[0.19030244648456573, 0.3030741214752197]","[0.27233436703681946, 0.3593798577785492]","[0.23693595826625824, 0.34363868832588196]","[0.32783618569374084, 0.3506351113319397]","[0.25317057967185974, 0.34925127029418945]","[0.34842681884765625, 0.33782005310058594]","[0.26126405596733093, 0.3444485366344452]","[0.3460988998413086, 0.32466551661491394]","[0.2558330297470093, 0.3424038290977478]","[0.33798661828041077, 0.32979390025138855]","[0.26631805300712585, 0.5493544340133667]","[0.24826353788375854, 0.5630297660827637]","[0.3556155264377594, 0.7000089287757874]","[0.16484828293323517, 0.7744209170341492]","[0.37714502215385437, 0.9268919825553894]","[0.013921154662966728, 0.8079919815063477]","[0.3685891926288605, 0.9641276001930237]","[0.0005398926441557705, 0.7967601418495178]","[0.4327242970466614, 0.954010546207428]","[0.004959427285939455, 0.8803724646568298]"
"[0.3225308954715729, 0.12902259826660156]","[0.31546661257743835, 0.10507749766111374]","[0.31283801794052124, 0.10408621281385422]","[0.30973756313323975, 0.10296855121850967]","[0.31648358702659607, 0.10563136637210846]","[0.31520313024520874, 0.10520275682210922]","[0.31377798318862915, 0.10481861978769302]","[0.29278260469436646, 0.10830097645521164]","[0.29947569966316223, 0.11154140532016754]","[0.31490737199783325, 0.1498393565416336]","[0.3161100149154663, 0.1485508382320404]","[0.2506648302078247, 0.2153782844543457]","[0.29660701751708984, 0.21698392927646637]","[0.19245025515556335, 0.3061639368534088]","[0.2784199118614197, 0.35641297698020935]","[0.2383669763803482, 0.34420034289360046]","[0.3391247093677521, 0.3667430877685547]","[0.25307148694992065, 0.35957425832748413]","[0.3549374043941498, 0.3789602220058441]","[0.2620181739330292, 0.3499835431575775]","[0.3556927740573883, 0.36016222834587097]","[0.25694820284843445, 0.34670984745025635]","[0.3507564961910248, 0.3561505675315857]","[0.2611362934112549, 0.5475645065307617]","[0.2526666224002838, 0.5601232647895813]","[0.35166850686073303, 0.7186633944511414]","[0.17226172983646393, 0.7750867009162903]","[0.38070982694625854, 0.9362522959709167]","[0.018962176516652107, 0.7712510228157043]","[0.37499114871025085, 0.9759519100189209]","[0.004642705898731947, 0.7522629499435425]","[0.4360696077346802, 0.952896237373352]","[-0.023383473977446556, 0.8172813057899475]"
"[0.3225279152393341, 0.13005536794662476]","[0.3154469430446625, 0.10594379901885986]","[0.3127724528312683, 0.1049388125538826]","[0.3096139132976532, 0.10377184301614761]","[0.3165666460990906, 0.10644715279340744]","[0.31543099880218506, 0.10597192496061325]","[0.3141864836215973, 0.10549525171518326]","[0.2927911579608917, 0.10880943387746811]","[0.3005119264125824, 0.11169475317001343]","[0.31494107842445374, 0.15053127706050873]","[0.3163882791996002, 0.14948074519634247]","[0.2513197660446167, 0.21443480253219604]","[0.2979385256767273, 0.21731652319431305]","[0.19477389752864838, 0.31197577714920044]","[0.2774386703968048, 0.356606662273407]","[0.24603448808193207, 0.3509415090084076]","[0.33871427178382874, 0.39389103651046753]","[0.25962918996810913, 0.363594114780426]","[0.3552655279636383, 0.40662041306495667]","[0.26968565583229065, 0.3548876643180847]","[0.3574625253677368, 0.39477604627609253]","[0.2665947675704956, 0.3527498245239258]","[0.3518110513687134, 0.3903416395187378]","[0.26106688380241394, 0.5413311719894409]","[0.2544509768486023, 0.5532947778701782]","[0.34547868371009827, 0.7365145087242126]","[0.1757131665945053, 0.7835314869880676]","[0.3773176074028015, 0.9493876099586487]","[0.029268378391861916, 0.7314955592155457]","[0.37181752920150757, 0.9860683679580688]","[0.014587292447686195, 0.7001204490661621]","[0.43299052119255066, 0.9616727232933044]","[-0.011564431712031364, 0.7883682250976562]"
"[0.32254135608673096, 0.13054274022579193]","[0.3155950903892517, 0.10636641830205917]","[0.3129424452781677, 0.10528341680765152]","[0.30979281663894653, 0.1038828045129776]","[0.31688064336776733, 0.1068122535943985]","[0.3158837854862213, 0.10623026639223099]","[0.3147681653499603, 0.1055823266506195]","[0.2932526767253876, 0.10952538996934891]","[0.30161359906196594, 0.11222315579652786]","[0.31512272357940674, 0.1511874496936798]","[0.3167353570461273, 0.15011611580848694]","[0.25097569823265076, 0.2141292691230774]","[0.29937267303466797, 0.21722429990768433]","[0.19990308582782745, 0.32493856549263]","[0.2779984474182129, 0.35834527015686035]","[0.2554350197315216, 0.3684593141078949]","[0.33810558915138245, 0.41560760140419006]","[0.2707822918891907, 0.3747107684612274]","[0.3544173538684845, 0.43444380164146423]","[0.2771359980106354, 0.3693380653858185]","[0.3575275242328644, 0.42610374093055725]","[0.27617165446281433, 0.35935738682746887]","[0.35182279348373413, 0.41918057203292847]","[0.26107192039489746, 0.5431914329528809]","[0.2551487982273102, 0.5547846555709839]","[0.3375568687915802, 0.7528847455978394]","[0.18657496571540833, 0.7910634279251099]","[0.37156566977500916, 0.9642442464828491]","[0.044313944876194, 0.7012773156166077]","[0.3657061457633972, 0.9952065944671631]","[0.02974725514650345, 0.6665089726448059]","[0.42461538314819336, 0.9767134189605713]","[-0.002119557000696659, 0.7450519800186157]"
"[0.32311204075813293, 0.1414688676595688]","[0.31765449047088623, 0.11721564084291458]","[0.31524771451950073, 0.11572466045618057]","[0.31231889128685, 0.11377938836812973]","[0.31883710622787476, 0.11771630495786667]","[0.3179767429828644, 0.11671870946884155]","[0.3169313073158264, 0.11544939130544662]","[0.29544690251350403, 0.11422258615493774]","[0.3040596544742584, 0.11735806614160538]","[0.3158303201198578, 0.15718229115009308]","[0.3173952102661133, 0.15689632296562195]","[0.25127747654914856, 0.21437440812587738]","[0.30169546604156494, 0.21844661235809326]","[0.2060728371143341, 0.3295227587223053]","[0.28004711866378784, 0.35954612493515015]","[0.24653145670890808, 0.38087183237075806]","[0.33760330080986023, 0.4352031946182251]","[0.26935407519340515, 0.3749620020389557]","[0.3532137870788574, 0.4598430395126343]","[0.2758594751358032, 0.3665301501750946]","[0.3565257787704468, 0.4526764452457428]","[0.27464187145233154, 0.36020606756210327]","[0.35169467329978943, 0.44494566321372986]","[0.25968414545059204, 0.5441968441009521]","[0.2547283470630646, 0.5553995966911316]","[0.3286379873752594, 0.7600694298744202]","[0.20111438632011414, 0.7980604767799377]","[0.353972852230072, 0.9718847274780273]","[0.06209723278880119, 0.6882843375205994]","[0.34694337844848633, 0.9971564412117004]","[0.04469553008675575, 0.6548003554344177]","[0.3959462344646454, 1.0023201704025269]","[0.009683997370302677, 0.7345660328865051]"
"[0.3234299123287201, 0.1505400836467743]","[0.318158358335495, 0.12688609957695007]","[0.31585344672203064, 0.1251443326473236]","[0.31302300095558167, 0.12293869256973267]","[0.3192480206489563, 0.12776052951812744]","[0.3183632493019104, 0.12677021324634552]","[0.3172731399536133, 0.12549856305122375]","[0.29578787088394165, 0.12166136503219604]","[0.3040124475955963, 0.12634974718093872]","[0.3164408504962921, 0.16441470384597778]","[0.31789353489875793, 0.1643948256969452]","[0.25143495202064514, 0.21815626323223114]","[0.3003891408443451, 0.2221861034631729]","[0.21144098043441772, 0.35281267762184143]","[0.2794259190559387, 0.3611971139907837]","[0.2517565190792084, 0.4068315327167511]","[0.3371937572956085, 0.45833075046539307]","[0.2683850824832916, 0.41862595081329346]","[0.347991943359375, 0.4886978268623352]","[0.278742253780365, 0.397355318069458]","[0.35544806718826294, 0.4828982949256897]","[0.2748472988605499, 0.3977000117301941]","[0.3508302867412567, 0.4719246029853821]","[0.2547547221183777, 0.5464562773704529]","[0.25549620389938354, 0.5575719475746155]","[0.31964024901390076, 0.7618723511695862]","[0.2170131802558899, 0.8067050576210022]","[0.3366840183734894, 0.9660344123840332]","[0.09589827060699463, 0.6825467944145203]","[0.32922160625457764, 0.9850596189498901]","[0.078462615609169, 0.6471293568611145]","[0.35401642322540283, 1.0025815963745117]","[0.023043904453516006, 0.7174029350280762]"
"[0.323657363653183, 0.16038388013839722]","[0.31830090284347534, 0.13694973289966583]","[0.31611818075180054, 0.13543300330638885]","[0.31344905495643616, 0.1334751844406128]","[0.3192329406738281, 0.137361079454422]","[0.3182913661003113, 0.13619431853294373]","[0.317133367061615, 0.13475345075130463]","[0.29654979705810547, 0.133407324552536]","[0.3037858009338379, 0.13663935661315918]","[0.3170502781867981, 0.17469355463981628]","[0.3181163966655731, 0.17509353160858154]","[0.25653794407844543, 0.222625732421875]","[0.2986063063144684, 0.2272072285413742]","[0.2514897584915161, 0.3768317997455597]","[0.2784728705883026, 0.36538612842559814]","[0.300261527299881, 0.4197811186313629]","[0.3259594738483429, 0.4782700836658478]","[0.3122696280479431, 0.4209776818752289]","[0.33737534284591675, 0.5177904367446899]","[0.31591859459877014, 0.41220375895500183]","[0.346696674823761, 0.5126162767410278]","[0.3123195767402649, 0.4140719473361969]","[0.34244048595428467, 0.4968040883541107]","[0.2548246681690216, 0.5467979311943054]","[0.2567630708217621, 0.558259904384613]","[0.31118878722190857, 0.7668329477310181]","[0.23796255886554718, 0.8117636442184448]","[0.2998813986778259, 0.9598585367202759]","[0.12317491322755814, 0.678758442401886]","[0.2882404029369354, 0.9828888177871704]","[0.11345939338207245, 0.6423230171203613]","[0.3246164321899414, 1.0272326469421387]","[0.052517540752887726, 0.7147300839424133]"
"[0.32394498586654663, 0.16745761036872864]","[0.3183760941028595, 0.14506885409355164]","[0.3163841664791107, 0.14363116025924683]","[0.3139963150024414, 0.14177966117858887]","[0.3191957175731659, 0.14557795226573944]","[0.3182232081890106, 0.14459648728370667]","[0.3169175982475281, 0.14338046312332153]","[0.29771438241004944, 0.14270105957984924]","[0.30374160408973694, 0.14674124121665955]","[0.31812629103660583, 0.18329653143882751]","[0.3183007538318634, 0.18418800830841064]","[0.2662385106086731, 0.23723387718200684]","[0.2931326925754547, 0.24448199570178986]","[0.2605435252189636, 0.3900987207889557]","[0.2651636302471161, 0.3946917653083801]","[0.31013140082359314, 0.42869997024536133]","[0.3144865334033966, 0.5013702511787415]","[0.32406458258628845, 0.4350857734680176]","[0.3221815526485443, 0.5470138788223267]","[0.3284336030483246, 0.4172455966472626]","[0.3307948708534241, 0.5411345362663269]","[0.32284003496170044, 0.4205147624015808]","[0.32804232835769653, 0.5219771862030029]","[0.25285762548446655, 0.5475174784660339]","[0.2578378915786743, 0.5603468418121338]","[0.2847858667373657, 0.7827251553535461]","[0.27914831042289734, 0.8129227161407471]","[0.2731134593486786, 0.9577047824859619]","[0.1557769626379013, 0.684185266494751]","[0.2607719600200653, 0.9796234369277954]","[0.14331062138080597, 0.6496453285217285]","[0.28790032863616943, 1.038727879524231]","[0.08910207450389862, 0.7307066321372986]"
"[0.3253438174724579, 0.17405211925506592]","[0.31875765323638916, 0.15095637738704681]","[0.3167501389980316, 0.14949172735214233]","[0.314296692609787, 0.1474689245223999]","[0.3192494511604309, 0.1508083939552307]","[0.318154513835907, 0.14957350492477417]","[0.31679725646972656, 0.14811556041240692]","[0.2977762520313263, 0.14860115945339203]","[0.30369213223457336, 0.15219083428382874]","[0.31944704055786133, 0.19206781685352325]","[0.3187604546546936, 0.19214634597301483]","[0.2719249427318573, 0.2559523284435272]","[0.2859556972980499, 0.2581024467945099]","[0.2594086825847626, 0.4053021967411041]","[0.25177642703056335, 0.4073758125305176]","[0.3167003393173218, 0.4387940466403961]","[0.30139318108558655, 0.5157944560050964]","[0.3333326280117035, 0.43793803453445435]","[0.3079814314842224, 0.5583839416503906]","[0.335229754447937, 0.42813223600387573]","[0.3152063190937042, 0.550091028213501]","[0.3291591703891754, 0.427418053150177]","[0.314328670501709, 0.5344020128250122]","[0.24773746728897095, 0.5707991719245911]","[0.25738969445228577, 0.572563111782074]","[0.2724345624446869, 0.8049002289772034]","[0.2899734079837799, 0.8145509362220764]","[0.23800043761730194, 0.9782629013061523]","[0.17092987895011902, 0.695395290851593]","[0.22185935080051422, 0.993037223815918]","[0.16288307309150696, 0.6650194525718689]","[0.26028865575790405, 1.0600796937942505]","[0.10990507155656815, 0.7563263177871704]"
"[0.32784613966941833, 0.17646335065364838]","[0.3207417130470276, 0.1536092460155487]","[0.3187862038612366, 0.15233536064624786]","[0.31622400879859924, 0.1505262553691864]","[0.3204287588596344, 0.15365570783615112]","[0.31894543766975403, 0.152666375041008]","[0.31718266010284424, 0.151436910033226]","[0.29848065972328186, 0.1517360806465149]","[0.30346766114234924, 0.15523074567317963]","[0.32223406434059143, 0.19450831413269043]","[0.3206931948661804, 0.19387416541576385]","[0.27756166458129883, 0.2630300223827362]","[0.28309357166290283, 0.2600550055503845]","[0.2624255418777466, 0.4072912633419037]","[0.2367296814918518, 0.40089741349220276]","[0.31964951753616333, 0.4379073977470398]","[0.2884731888771057, 0.5159268975257874]","[0.33810529112815857, 0.4347602427005768]","[0.29571017622947693, 0.5567086338996887]","[0.3395780324935913, 0.4233207106590271]","[0.30289146304130554, 0.550719678401947]","[0.3330068588256836, 0.42529451847076416]","[0.30174520611763, 0.5366983413696289]","[0.24576231837272644, 0.579425036907196]","[0.25707629323005676, 0.5757973790168762]","[0.2667653262615204, 0.8051297068595886]","[0.31842392683029175, 0.8129876852035522]","[0.20996204018592834, 0.977899968624115]","[0.18273402750492096, 0.7111042737960815]","[0.19365130364894867, 0.9931393265724182]","[0.16827592253684998, 0.683111846446991]","[0.23681025207042694, 1.0716453790664673]","[0.13276837766170502, 0.7852773666381836]"
